% COMP47490 2019 - Assignment 1 Q1
% Dataset ACMETelephoneABT for student ID number 19200041
@relation ACMETelephoneABT-19200041

@attribute  age integer
@attribute marriageStatus {'yes', 'no', 'unknown'}
@attribute  children {'true', 'false'}
@attribute  income integer
@attribute numHandsets integer
@attribute handsetAge integer
@attribute smartPhone {'true', 'false'}
@attribute currentHandsetPrice real
@attribute  creditRating {' C', ' A', ' D', ' E', ' G', ' B', ' F'}
@attribute homeOwner {'true', 'false'}
@attribute  creditCard {'true', 'false', 'no', ' t', ' f', 'yes'}
@attribute avgBill real
@attribute avgMins real
@attribute avgrecurringCharge real
@attribute avgOverBundleMins real
@attribute avgRoamCalls real
@attribute callMinutesChangePct real
@attribute billAmountChangePct real
@attribute avgReceivedMins real
@attribute avgOutCalls real
@attribute avgInCalls real
@attribute peakOffPeakRatio real
@attribute peakOffPeakRatioChangePct real
@attribute avgDroppedCalls real
@attribute lifeTime integer
@attribute lastMonthCustomerCareCalls real
@attribute numRetentionCalls integer
@attribute numRetentionOffersAccepted integer
@attribute newFrequentNumbers integer
@attribute churn {'true', 'false'}

@data
28,'no','false',7,1,1241,'false',0.0,' A','true','true',24.78,96.25,16.99,6.25,0.0,0.375,-0.0298,11.99,0.0,0.0,0.394632991,8.756393718,0.0,41,0.0,0,0,0,'true'
0,'unknown','false',0,1,379,'true',0.0,' B','true','false',35.74,279.75,44.99,0.0,0.75,1.265,0.0452,36.46,2.0,0.0,1.595,-4.513908988,7.67,13,0.67,0,0,0,'true'
0,'unknown','false',0,1,232,'true',0.0,' B','true','false',35.31,107.0,44.99,0.0,0.0,0.6,-0.0064,0.0,0.0,0.0,0.0,-23.61619495,0.0,8,0.0,0,0,0,'false'
36,'yes','true',1,2,155,'true',129.99,' B','false','true',57.16,1147.25,59.99,22.25,0.0,-2.385,-0.1236,442.5,25.33,13.67,0.817460317,-3.481075768,3.67,14,0.0,0,0,0,'true'
58,'unknown','false',7,3,311,'true',9.99,' D','false','true',131.67,1050.75,29.99,162.75,0.0,-5.155,-0.8152,177.22,24.67,3.67,0.30871921199999997,-2.0228868,4.0,31,0.67,0,0,0,'false'
40,'unknown','false',3,1,203,'true',0.0,' D','false','true',59.39,622.5,59.99,3.5,0.0,2.81,0.084,212.43,26.67,2.67,1.582365316,-8.999436292,15.33,7,0.0,0,0,0,'false'
0,'unknown','false',0,1,316,'true',0.0,' E','true','false',167.82,1291.0,44.99,308.25,4.64,1.9,0.8706,140.77,37.0,0.0,1.8892582919999998,-3.9143344769999997,49.0,11,8.0,0,0,0,'false'
46,'unknown','true',6,1,488,'true',0.0,' D','false','true',62.2,511.25,59.99,0.75,0.81,-3.425,-0.001,137.76,38.33,15.33,1.5482872069999998,-0.7205197240000001,2.0,17,0.0,0,0,0,'false'
28,'unknown','false',1,6,181,'true',199.99,' E','true','true',87.23,1396.75,79.99,0.75,0.0,-0.895,-0.125,421.08,142.0,59.33,0.899102008,0.898806,13.0,23,5.0,0,0,0,'false'
48,'no','false',6,4,192,'true',29.99,' B','false','true',64.42,1211.75,44.99,56.75,5.07,2.205,0.2248,512.96,136.0,119.67,0.375228661,-8.218001618999999,33.67,22,4.33,0,0,0,'false'
40,'yes','true',6,2,264,'true',129.99,' B','false','true',37.55,54.5,43.78,0.0,1.22,-0.67,0.052000000000000005,1.1,0.67,0.0,3.355460385,-4.09085607,2.0,11,0.0,0,0,0,'false'
52,'unknown','false',7,1,1282,'false',0.0,' A','false','true',53.59,219.5,50.0,0.0,0.0,-0.13,-0.0656,43.2,26.33,0.0,2.259446825,-7.473021223,2.33,42,0.0,0,0,0,'true'
30,'unknown','true',5,2,261,'true',149.99,' B','false','true',30.52,479.75,30.0,0.0,0.0,-0.415,-0.0104,171.56,19.33,25.0,0.5173958329999999,0.12899371199999998,40.33,15,2.33,0,0,0,'true'
62,'no','false',3,2,278,'true',29.99,' B','false',' t',46.8,317.75,39.99,47.25,0.0,-2.195,-0.3362,0.0,0.0,0.0,0.0,-13.0228222,0.0,10,0.0,0,0,0,'false'
0,'unknown','false',0,1,308,'true',0.0,' E','true','false',51.78,268.5,59.99,0.0,0.0,-2.79,-0.0358,10.13,1.33,0.0,2.827763496,12.93691275,5.33,10,0.0,0,0,0,'true'
52,'yes','false',6,1,306,'true',0.0,' B','false','true',34.99,202.75,44.99,0.0,0.0,1.465,0.0,14.38,4.67,0.67,0.637420322,7.822244584,2.67,11,0.0,0,0,0,'false'
58,'yes','false',6,2,533,'true',29.99,' E','false','true',56.2,224.0,65.08,0.0,0.0,1.88,0.0758,11.39,3.33,0.33,1.689902831,-10.47422801,5.33,19,0.67,0,0,0,'false'
42,'yes','false',9,7,231,'true',129.99,' C','false','true',85.91,793.25,94.99,0.5,3.81,2.555,-0.0936,72.92,27.0,8.33,2.47537037,5.613306613,26.33,24,0.0,0,0,0,'true'
50,'no','true',5,1,483,'true',0.0,' C','false','true',65.3,325.75,59.99,42.75,1.48,8.745,0.8978,32.95,23.33,5.67,1.15625,10.45084565,10.33,16,0.0,0,0,1,'true'
30,'yes','false',6,1,638,'true',0.0,' B','false','true',42.19,390.25,30.0,31.0,0.1,0.655,0.1528,144.73,28.67,14.33,5.242272727,1.513659509,4.67,21,0.0,0,0,0,'false'
36,'yes','true',6,1,402,'true',0.0,' C','false','true',169.95,819.0,39.99,361.75,0.1,-8.86,-2.6994,51.72,166.0,34.0,0.743197425,5.055228805,67.67,14,2.67,0,0,0,'true'
0,'unknown','false',0,1,207,'true',0.0,' E','true','yes',50.37,359.5,41.24,1.75,6.16,4.53,0.2024,164.74,23.67,18.0,1.186478621,1.773859505,2.67,7,0.33,0,0,0,'false'
54,'unknown','true',6,1,262,'true',0.0,' B','false','true',41.45,354.5,44.99,16.75,0.0,-0.31,-0.1094,0.0,0.0,0.0,0.0,8.33802562,0.0,9,0.0,0,0,0,'false'
36,'unknown','false',8,8,237,'true',129.99,' A','false','true',124.09,2075.25,79.99,133.75,0.0,-2.885,0.061,417.71,134.67,63.67,1.735632184,2.942796066,54.0,46,1.33,0,0,0,'true'
0,'unknown','false',0,1,183,'true',0.0,' B','true','false',35.31,52.0,44.99,0.0,0.0,-0.7,-0.0064,0.89,1.33,1.67,0.538106236,-4.856156655,0.33,6,0.0,0,0,0,'false'
50,'yes','false',6,3,176,'true',9.99,' A','false','true',32.85,32.5,28.49,0.75,0.0,-0.35,-0.1132,0.26,0.0,0.0,2.702702703,-0.18933903600000002,1.33,29,1.67,2,0,0,'false'
50,'yes','true',6,4,149,'true',99.99,' G','false','true',35.31,802.25,44.99,0.0,0.0,0.355,-0.0064,229.82,76.67,55.33,0.26618705,-3.409305885,34.0,12,0.0,0,0,0,'false'
28,'no','false',8,2,39,'false',29.99,' A','false','true',103.08,139.5,79.99,0.0,0.0,0.31,-0.6724,32.24,0.67,0.0,0.574345884,-3.513269755,3.67,18,2.0,0,0,0,'true'
0,'unknown','false',0,1,197,'true',0.0,' C','true','false',37.57,299.75,57.57,0.0,0.0,2.245,0.2484,47.22,41.0,5.0,0.703545595,4.010197944,5.33,7,2.67,0,0,0,'false'
0,'unknown','false',0,7,270,'true',9.99,' A','true','false',33.24,116.75,44.99,0.0,0.0,0.065,0.0,28.32,5.67,0.0,4.084832905,10.51990842,5.0,40,0.0,0,0,2,'false'
66,'yes','false',9,1,537,'true',0.0,' C','false','true',29.99,178.5,39.99,0.0,0.0,-0.11,0.0,25.57,25.0,0.67,4.019094381,7.472871617999999,4.67,18,0.0,0,0,0,'true'
62,'yes','false',9,1,467,'true',0.0,' A','false','true',30.0,59.0,30.0,0.0,0.0,0.34,0.0,11.69,0.67,0.33,3.15704388,-1.809447118,0.67,16,0.0,0,0,0,'false'
32,'no','true',2,1,554,'false',0.0,' B','false','true',55.64,629.75,59.99,18.0,0.0,0.605,-0.10099999999999999,49.11,20.0,0.67,2.335668929,11.80572104,14.67,19,1.33,0,0,3,'true'
58,'yes','true',8,1,597,'true',0.0,' B','false','true',34.99,309.5,44.99,0.0,0.0,-0.89,0.0,64.29,10.0,3.67,1.617804878,13.63716837,1.33,20,0.0,0,0,0,'false'
0,'unknown','false',0,1,235,'true',0.0,' E','true','false',35.79,179.75,16.8,23.0,0.0,-3.595,-0.7158,17.83,1.0,0.0,1.5641025640000001,-0.329010994,3.67,8,5.0,0,0,0,'false'
58,'yes','false',6,1,342,'true',0.0,' B','false','true',35.09,500.5,44.99,0.25,0.0,0.21,-0.002,0.0,0.0,0.0,0.0,17.12075201,0.0,12,0.0,0,0,3,'false'
56,'yes','true',7,1,402,'true',0.0,' B','false','true',41.43,269.5,39.99,0.0,0.0,-0.27,-0.0258,77.01,7.33,0.67,3.755,12.28165748,15.67,13,0.0,0,0,0,'true'
0,'unknown','false',0,1,419,'true',0.0,' E','true','false',50.07,148.5,49.99,0.0,0.0,-0.25,-0.0016,0.0,0.0,0.0,0.0,-2.37624131,0.0,14,0.0,0,0,0,'true'
50,'yes','true',8,3,53,'true',9.99,' B','false','true',62.89,1721.25,69.99,31.0,0.0,6.075,-0.026000000000000002,497.83,57.33,10.0,0.407108766,13.86870613,17.0,21,0.0,0,0,3,'false'
28,'no','false',6,4,312,'true',39.99,' A','true','true',34.1,596.0,44.99,0.0,0.0,-1.78,0.0178,0.0,0.0,0.0,0.0,6.201070625,0.0,26,0.0,1,0,0,'false'
32,'yes','true',8,1,475,'true',0.0,' B','false','true',96.51,646.0,50.0,134.25,0.0,0.66,0.1926,44.85,10.0,0.33,3.5960606060000004,-10.08419775,5.67,16,0.0,0,0,0,'false'
44,'yes','false',8,3,205,'true',129.99,' E','false','true',113.4,812.5,75.19,76.25,0.0,0.63,-0.6438,141.03,77.0,3.67,4.750302444,7.909695575,12.67,29,1.67,0,0,0,'false'
52,'yes','true',7,1,336,'true',0.0,' E','false','true',42.32,226.0,61.82,0.0,0.0,0.0,0.1534,72.47,72.67,17.67,1.4111908709999998,1.6260287530000002,8.67,12,0.33,0,0,0,'true'
52,'yes','true',6,1,585,'true',0.0,' B','false','true',40.18,429.25,39.99,26.0,0.32,0.875,0.3142,57.99,7.0,0.0,2.011,0.985963606,57.0,19,0.0,0,0,0,'false'
44,'yes','true',7,1,633,'true',0.0,' B','false','true',31.59,100.25,29.99,0.0,1.35,-0.605,-0.032,1.87,1.0,0.0,1.2142474559999998,-11.29565882,5.0,21,0.0,0,0,0,'true'
0,'unknown','false',0,8,241,'true',149.99,' G','true','false',450.09,4598.75,117.52,1194.5,12.66,-44.655,-5.6884,771.1,320.33,70.0,1.598804071,-10.11323054,64.67,43,20.33,0,0,0,'true'
0,'unknown','false',0,1,212,'true',0.0,' B','true','false',22.74,147.5,42.49,0.0,0.0,-0.07,0.145,16.01,9.33,0.0,5.302727273,-13.84340348,3.33,7,0.67,0,0,0,'false'
0,'unknown','false',0,1,221,'true',0.0,' B','true','false',14.0,2.0,10.0,0.0,0.0,-0.04,0.0,0.0,1.0,0.0,0.492537313,-4.640512121,1.67,7,0.0,0,0,3,'true'
40,'yes','true',7,1,409,'true',0.0,' G','false','true',139.89,632.5,54.99,239.75,0.0,3.07,0.37,90.63,21.0,0.0,1.729779039,4.9343255169999996,21.0,14,2.0,0,0,0,'true'
38,'yes','true',3,3,435,'false',9.99,' A','false','true',68.51,400.5,59.99,38.25,0.0,-7.99,-0.3704,42.96,16.33,0.67,1.92602693,-14.40199784,4.0,37,0.0,0,0,0,'true'
32,'yes','false',9,1,261,'true',0.0,' B','false','true',10.74,379.25,10.0,0.0,0.0,-2.005,0.005,110.41,10.0,4.0,3.964539007,4.375164493,0.67,9,0.0,0,0,0,'false'
38,'no','false',4,4,73,'true',79.99,' A','false','true',10.88,529.0,10.0,0.5,0.0,-3.38,-0.002,243.3,36.0,17.0,0.456641666,14.28651444,24.33,23,0.0,0,0,0,'true'
24,'no','true',3,4,191,'true',29.99,' D','false','true',51.75,609.25,54.91,12.5,0.1,-9.485,-0.3396,223.29,21.67,19.67,0.48087431700000005,-7.186880588999999,15.33,14,3.67,0,0,0,'false'
36,'yes','false',9,3,345,'true',79.99,' A','false','true',34.99,201.5,44.99,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,-7.7404389689999995,0.0,28,0.0,0,0,0,'true'
54,'yes','false',5,1,534,'true',0.0,' B','false','true',34.99,262.5,44.99,0.0,0.0,-1.49,0.0,53.29,7.67,4.0,0.630740826,12.74389196,3.67,18,0.0,0,0,0,'false'
42,'no','false',6,1,302,'true',0.0,' E','true','false',53.99,314.25,59.99,0.0,0.0,1.695,0.0,13.92,22.67,3.0,1.186070158,-2.684081429,20.67,10,0.33,0,0,0,'false'
0,'unknown','false',0,1,795,'true',0.0,' A','true','false',48.57,207.5,29.99,26.25,9.14,-0.97,-0.3716,24.23,18.33,1.0,4.597230237,1.5597538309999999,15.0,26,0.0,0,0,0,'true'
0,'unknown','false',0,1,292,'true',0.0,' C','true','false',48.62,394.75,44.99,37.25,0.0,-0.795,-0.2726,173.42,3.33,0.0,4.244482173,1.0290315429999999,0.67,10,0.33,0,0,0,'false'
54,'yes','true',4,2,265,'true',149.99,' G','false','true',58.2,616.0,49.99,0.0,2.54,-1.22,0.0698,0.0,0.0,0.0,0.0,-0.037025083,0.0,12,0.0,0,0,0,'false'
58,'no','false',1,1,706,'true',0.0,' B','false','true',20.27,55.5,16.99,8.0,0.0,0.23,-0.0108,0.0,3.0,0.0,2.6455026459999997,-0.010003226,2.33,23,0.0,0,0,0,'false'
28,'yes','true',7,1,617,'true',0.0,' B','false','true',54.61,101.75,63.97,0.0,0.64,-0.395,0.0384,59.55,5.67,2.67,6.5825,6.662141862,2.33,21,0.0,0,0,0,'true'
0,'unknown','false',0,5,413,'true',149.99,' C','true','false',50.68,360.0,49.99,0.0,0.2,-1.28,-0.006,77.7,14.67,11.0,5.195517241,11.95379847,7.33,44,3.67,0,0,0,'true'
32,'yes','true',6,2,435,'true',29.99,' B','false','true',61.95,295.75,50.0,11.5,1.78,-1.555,-0.1344,0.0,0.0,0.0,0.0,3.686031903,0.0,25,0.0,0,0,0,'false'
0,'unknown','false',0,2,533,'true',149.99,' D','true','false',60.6,733.5,49.99,0.75,0.49,-4.55,-0.0578,241.36,12.67,6.0,0.6774084290000001,4.428295941,15.67,18,0.0,0,0,0,'true'
38,'yes','true',7,2,62,'true',29.99,' D','false','true',94.95,896.5,89.67,25.25,0.0,-2.15,-0.1992,20.53,15.67,1.0,4.890081016,-1.366370048,9.0,30,4.33,0,0,0,'false'
0,'unknown','false',0,2,136,'true',9.99,' B','true','false',360.94,3571.0,117.99,606.75,0.0,23.56,2.454,1079.44,223.0,65.0,0.7548891790000001,1.329350993,58.33,11,2.67,0,0,0,'false'
24,'unknown','false',6,2,321,'true',59.99,' B','false','true',78.25,976.5,59.83,9.5,0.0,0.99,-0.7652,172.59,42.67,16.33,0.9427125690000001,9.100889922,7.67,11,15.67,0,0,0,'true'
0,'unknown','false',0,1,497,'true',0.0,' D','true','false',34.7,70.75,29.99,0.0,0.0,-0.375,-0.0292,0.57,4.33,0.67,5.105105105,-4.013380689,2.0,17,0.67,0,0,0,'false'
70,'no','false',5,1,553,'true',0.0,' B','false','true',26.02,123.0,22.49,7.25,0.5,0.06,-0.5076,0.0,0.33,0.0,3.56182473,11.88577705,0.0,19,0.0,0,0,0,'false'
28,'yes','false',6,1,477,'true',0.0,' A','false','no',105.37,1166.75,94.99,19.75,0.0,1.145,0.0696,324.78,57.0,35.67,2.586151161,0.60514712,9.33,16,4.0,0,0,0,'false'
38,'no','false',9,1,948,'true',0.0,' D','false','true',30.37,70.0,30.0,0.0,0.1,-0.58,-0.0074,5.91,22.0,1.67,0.923254472,12.10977878,6.33,31,0.0,0,0,0,'false'
56,'yes','false',5,2,404,'true',59.99,' B','false','true',35.01,114.75,39.99,0.0,2.02,-2.295,-0.0204,9.15,5.33,0.33,0.667142857,8.139935895,33.0,23,0.67,1,0,0,'true'
50,'no','true',9,1,260,'true',0.0,' B','false','true',30.26,68.0,29.99,0.0,0.0,0.18,-0.0054,0.0,0.0,0.0,0.0,-8.897323219,0.0,9,0.0,0,0,0,'true'
54,'yes','false',7,2,5,'true',129.99,' A','false','true',10.0,719.5,10.0,0.0,0.0,-2.85,0.0,153.27,34.0,13.67,0.210194465,-1.827330684,23.0,8,1.33,0,0,0,'false'
0,'unknown','false',0,2,136,'true',29.99,' A','true','false',34.59,380.25,44.99,4.5,0.0,-1.125,-0.027000000000000003,66.73,47.67,1.33,0.390625,3.2876886069999998,6.33,45,0.33,0,0,0,'false'
20,'no','false',5,4,191,'true',129.99,' E','false','true',251.66,1129.75,34.67,288.0,0.49,-14.915,2.0298,281.34,121.0,30.0,1.3237252290000001,4.769369663,17.33,19,6.67,0,0,0,'true'
38,'yes','true',9,1,633,'true',0.0,' B','false','true',50.0,170.75,50.0,0.0,0.0,-1.495,0.0,53.74,10.67,6.33,5.5,2.0016529259999998,1.33,21,0.67,0,0,0,'true'
52,'yes','false',6,2,522,'true',29.99,' A','false','true',33.34,72.75,29.99,0.0,0.1,0.105,-0.002,32.31,2.67,1.33,1.640769231,2.8172861719999998,0.33,30,0.0,0,0,0,'false'
24,'yes','false',6,1,528,'true',0.0,' B','false','no',36.83,121.75,29.99,14.5,0.26,-0.795,-0.1092,2.51,0.33,0.0,15.665,6.623587295,1.0,17,0.0,0,0,0,'false'
38,'no','false',4,2,222,'true',149.99,' C','false','true',34.99,302.5,44.99,0.0,0.0,3.49,0.0,63.9,13.33,3.33,0.913279746,-16.21985094,8.0,11,0.0,0,0,0,'true'
30,'no','false',6,1,341,'true',0.0,' B','false','true',86.24,426.5,54.99,117.25,0.0,-5.23,-0.825,0.0,0.0,0.0,0.0,-10.09636799,0.0,12,0.0,0,0,0,'false'
0,'unknown','false',0,1,630,'true',0.0,' B','true','false',63.64,730.25,29.99,110.5,0.0,-1.825,-0.047,194.03,22.0,0.0,0.905877863,10.59310411,7.33,21,3.33,0,0,0,'true'
54,'no','false',5,1,403,'true',0.0,' B','false','true',30.29,324.0,39.99,0.0,0.0,-0.24,0.003,104.48,15.67,2.67,1.068730159,-3.2162726389999996,2.0,14,0.67,0,0,0,'true'
0,'unknown','false',0,2,643,'false',29.99,' A','true','false',11.55,462.5,10.0,0.0,0.0,-2.27,0.053,50.95,4.0,4.0,62.0,9.366661185,6.33,39,0.0,0,0,0,'true'
64,'yes','false',6,1,307,'true',0.0,' B','false','true',23.91,9.75,33.62,0.5,0.1,-0.015,-0.0784,0.0,0.0,0.0,0.0,-5.44200161,0.0,10,0.0,0,0,0,'false'
50,'yes','true',9,1,309,'true',0.0,' B','false','true',16.24,123.25,18.55,0.0,0.2,-0.005,-0.1248,41.2,23.33,10.67,0.590115564,-11.70900069,2.67,11,0.0,0,0,0,'false'
44,'yes','true',6,1,579,'true',0.0,' B','false','true',34.87,155.25,29.99,16.25,0.0,-0.785,-0.0976,28.84,31.67,7.67,1.488315312,-7.52402435,4.67,20,0.0,0,0,0,'false'
44,'unknown','false',5,1,476,'true',0.0,' B','false','true',17.5,277.5,10.0,24.25,0.0,-0.81,-0.15,77.35,25.33,14.67,1.040360554,-14.73036153,3.33,16,0.0,0,0,1,'true'
32,'no','false',6,2,304,'true',149.99,' B','false','true',152.2,1291.0,59.99,319.0,2.79,-6.68,-1.6986,354.98,112.0,45.33,1.4761734690000001,0.737291899,12.67,11,0.0,0,0,0,'false'
28,'unknown','false',1,2,619,'true',29.99,' B','true','false',30.0,221.75,30.0,0.0,0.0,-0.775,0.0,103.6,52.67,31.33,3.7241379310000005,0.208404676,5.33,22,1.67,1,1,0,'false'
0,'unknown','false',0,1,213,'true',0.0,' B','true','false',134.04,1947.5,69.99,209.5,0.0,-13.75,-1.4772,544.99,84.67,26.33,0.601597633,-0.36758403799999995,9.67,7,1.33,0,0,0,'true'
40,'unknown','false',6,2,123,'true',149.99,' C','false','false',49.99,1670.25,69.99,0.0,0.0,10.375,0.0,601.24,39.33,9.67,0.46318352100000004,-3.671562575,16.67,7,12.0,0,0,0,'true'
0,'no','false',1,1,862,'true',0.0,' C','false','true',29.99,13.25,29.99,0.0,0.0,0.135,0.0,1.9,3.0,0.0,7.33,-3.1370441789999997,0.0,28,0.0,0,0,0,'false'
58,'yes','false',8,2,108,'true',29.99,' B','false','true',94.72,855.75,59.99,126.25,0.0,-1.195,-0.21899999999999997,78.82,23.33,5.0,2.22390625,0.929922803,7.67,24,0.0,0,0,0,'true'
28,'no','false',6,1,291,'true',0.0,' A','false','true',39.2,271.5,44.99,0.0,4.0,-0.55,0.1654,16.35,7.67,0.33,1.6497937759999999,-1.5066614130000002,3.0,10,0.0,0,0,0,'true'
66,'yes','true',3,1,914,'true',0.0,' C','false','true',30.75,58.5,30.0,0.0,0.0,-0.11,0.006,0.0,0.67,0.0,5.0,-9.23703639,0.33,30,0.0,0,0,0,'false'
0,'unknown','false',0,1,1462,'false',0.0,' A','true','false',40.0,108.25,40.0,0.0,0.0,0.935,0.0,14.27,0.33,0.0,2.183898974,16.89257587,3.0,48,0.0,0,0,0,'true'
48,'unknown','true',9,1,353,'true',0.0,' B','false','true',38.24,519.25,44.99,0.0,0.0,12.175,0.0,239.9,29.0,7.0,0.685575789,-12.2448131,4.33,23,2.33,0,0,0,'true'
38,'yes','true',8,1,429,'true',0.0,' G','false','true',40.02,247.5,35.88,0.0,0.0,-4.95,-0.0154,6.82,5.33,0.0,0.851666667,-6.532758459,0.0,14,0.33,1,1,0,'true'
50,'yes','true',6,1,1045,'true',0.0,' C','false','true',17.36,8.75,15.9,3.75,0.0,-0.175,-0.0074,0.0,0.0,0.0,0.33,-5.768753994,0.0,34,0.33,0,0,0,'true'
0,'unknown','false',0,1,197,'true',0.0,' B','true','false',120.82,1357.75,84.99,103.0,4.38,-0.935,-0.773,370.12,152.67,47.0,3.102003849,4.118486473,19.0,7,0.0,0,0,0,'false'
48,'yes','true',7,4,285,'true',59.99,' A','false','true',29.99,36.25,39.99,0.0,0.0,0.015,0.0,12.74,3.33,3.67,1.080432173,1.219623928,0.33,17,0.0,0,0,0,'true'
0,'unknown','false',0,1,367,'true',0.0,' F','true','false',30.26,23.5,29.99,0.0,0.0,1.15,-0.0054,2.35,2.67,0.33,21.21212121,-7.491037327000001,0.33,12,0.0,0,0,0,'false'
26,'no','false',7,3,239,'false',29.99,' B','false','true',35.8,229.5,44.99,0.0,0.0,1.23,-0.0162,0.0,0.0,0.0,0.0,-4.542991273999999,0.0,22,0.0,2,0,0,'true'
0,'unknown','false',0,2,610,'true',29.99,' A','true','false',139.38,461.0,137.9,0.0,0.0,-7.92,0.2122,124.05,22.33,10.0,13.17923077,-8.688362428,7.33,26,2.67,0,0,0,'true'
52,'unknown','true',6,1,813,'false',0.0,' A','false','true',33.23,42.5,29.99,0.0,0.0,-0.15,-0.005,0.68,2.0,0.33,1.278333333,-7.835116625,0.33,27,0.0,0,0,0,'false'
0,'unknown','false',0,3,322,'true',99.99,' B','true','false',62.79,853.5,59.99,29.5,0.0,5.29,0.517,416.64,50.67,17.33,1.002550064,20.3053742,6.67,18,0.0,0,0,0,'false'
44,'unknown','false',7,1,685,'true',0.0,' A','false','true',119.68,435.75,31.9,229.5,1.22,2.705,0.6948,203.99,33.67,5.0,6.52,11.29148514,4.33,23,0.0,0,0,0,'false'
50,'unknown','false',4,7,489,'true',79.99,' A','true','true',44.96,3584.25,58.79,1094.25,0.0,-20.745,2.4976,732.57,147.67,55.33,5.134049104,-0.770590344,119.67,51,1.33,0,0,0,'true'
0,'unknown','false',0,2,118,'true',79.99,' C','true','false',68.05,381.0,39.99,45.75,12.73,3.48,0.4626,29.5,19.67,4.67,1.0591935479999999,-7.577792518,8.33,17,0.33,0,0,0,'true'
0,'unknown','false',0,1,356,'true',0.0,' C','true','false',77.22,991.75,84.99,2.5,0.0,1.165,-0.0446,312.25,27.0,1.0,0.572254335,-7.420142159,9.67,12,1.33,0,0,0,'true'
54,'yes','true',5,1,562,'true',0.0,' B','false','true',31.85,224.0,30.0,0.25,0.0,1.94,0.05,71.06,9.67,0.0,0.8639308859999999,-4.760537098,2.0,18,0.0,0,0,0,'true'
52,'yes','false',6,2,110,'true',149.99,' G','false','true',284.61,1889.75,59.99,626.5,0.1,-13.695,-3.8014,913.96,31.67,13.33,1.314134615,-4.7312508939999995,39.67,18,3.67,0,0,0,'false'
0,'unknown','false',0,1,382,'true',0.0,' E','true','false',60.99,773.75,58.14,38.25,0.0,-2.875,0.042,231.71,17.0,0.33,2.051750926,-16.38209997,1.67,13,2.0,0,0,0,'true'
40,'yes','false',7,1,532,'true',0.0,' B','false','true',60.06,313.75,32.57,78.0,0.0,1.585,0.677,106.55,13.67,0.33,5.8,29.62857453,1.67,18,1.0,0,0,0,'false'
50,'yes','false',8,1,630,'true',0.0,' B','false','true',71.49,246.5,29.99,100.75,0.0,0.87,0.3518,85.53,33.67,2.0,0.611060606,-6.406319356,2.33,21,0.0,0,0,0,'true'
40,'yes','true',7,2,360,'true',59.99,' D','false','true',37.44,143.75,32.49,0.0,0.0,-0.955,-0.0198,4.85,6.33,1.33,1.594244021,0.8846140929999999,1.67,23,0.33,0,0,0,'true'
52,'no','false',9,2,423,'true',29.99,' B','false','true',71.17,606.25,50.0,68.75,0.0,2.395,0.5066,171.44,14.67,0.67,1.022812821,-6.857010573999999,19.0,43,0.0,0,0,0,'true'
62,'unknown','false',9,1,1087,'false',0.0,' A','false','true',30.08,4.25,30.0,0.0,0.0,-0.085,-0.0014,0.0,0.33,0.0,3.0,-14.66819295,0.0,36,0.0,0,0,0,'true'
0,'unknown','false',0,2,117,'true',199.99,' D','true','false',40.09,1234.5,49.99,0.25,0.0,9.39,-0.002,86.51,242.33,38.67,0.734311594,2.7059145260000004,47.33,8,15.33,0,0,0,'true'
56,'no','true',4,1,409,'true',0.0,' B','false',' t',43.17,364.25,10.0,56.25,15.55,-3.305,-0.5154,23.85,8.67,1.33,1.5833333330000001,17.59065956,2.67,14,0.0,0,0,0,'true'
40,'unknown','false',8,1,405,'true',0.0,' B','false','true',49.99,66.25,59.99,0.0,0.0,-0.045,0.0,0.0,0.0,0.0,0.0,4.3303654730000005,0.0,14,0.0,0,0,0,'false'
54,'yes','true',7,1,631,'true',0.0,' C','false','true',64.95,419.0,29.99,26.5,15.03,-1.74,-0.4304,68.02,32.33,2.67,2.5715955580000003,5.831738656000001,10.0,21,1.33,0,0,0,'true'
40,'yes','true',3,1,1049,'true',0.0,' C','false',' t',33.25,135.0,30.0,0.0,0.0,0.06,0.0,18.22,4.67,0.0,0.64467739,-1.77381961,3.33,35,0.0,0,0,0,'true'
60,'no','false',5,7,161,'true',29.99,' C','false','true',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.585687057,0.0,59,0.0,0,0,0,'false'
52,'yes','true',7,1,398,'true',0.0,' B','false','true',10.0,8.25,10.0,0.0,0.0,-0.145,0.0,0.0,0.67,0.0,2.007518797,8.343821225,2.0,14,0.0,0,0,0,'false'
48,'yes','true',6,2,115,'true',149.99,' B','false','true',58.75,274.75,50.0,0.0,0.0,1.785,-0.175,63.47,2.33,3.0,1.037979491,-13.20249703,0.33,21,0.33,0,0,0,'false'
0,'unknown','false',0,1,266,'true',0.0,' E','true','false',50.67,568.75,51.41,3.5,0.0,-10.015,-2.0468,153.22,85.0,26.0,1.031678513,14.56743925,7.0,9,4.0,0,0,0,'false'
54,'yes','false',7,1,307,'true',0.0,' B','false','true',23.07,0.0,33.07,0.0,0.0,0.0,-0.0616,0.0,0.0,0.0,0.0,-4.5480202510000005,0.0,10,0.0,0,0,0,'true'
